SEQ_NAME	START	END	STRAND	FEATURE_NAME	GENE_NAME	ALIASES	DESCRIPTION	TXN_START	TXN_END	CDS_START	CDS_END	EXON_COUNT	EXON_STARTS	EXON_ENDS	ISOFORM_NAME	IS_PRIMARY
NC_000913.2	266408	267229	-	b0252	yafZ	 	CP4-6	266408	267229	266408	267229	1	266408	267229	 	Y
NC_000913.2	267321	268184	-	b0253	ykfA	 	CP4-6	267321	268184	267321	268184	1	267321	268184	 	Y
NC_000913.2	268513	269406	-	b0254	perR	 	CP4-6	268513	269406	268513	269406	1	268513	269406	 	Y
NC_000913.2	269827	270978	+	b0256	insI	 	IS30	269827	270978	269827	270978	1	269827	270978	 	Y
NC_000913.2	273325	274341	-	b0259	insH	 	IS5	273325	274341	273325	274341	1	273325	274341	 	Y
NC_000913.2	274549	275952	+	b0260	mmuP	 	CP4-6	274549	275952	274549	275952	1	274549	275952	 	Y
NC_000913.2	275939	276871	+	b0261	mmuM	 	CP4-6	275939	276871	275939	276871	1	275939	276871	 	Y
NC_000913.2	276980	278026	-	b0262	afuC	 	CP4-6	276980	278026	276980	278026	1	276980	278026	 	Y
NC_000913.2	278402	278905	-	b0264	insB	 	IS1	278402	278905	278402	278905	1	278402	278905	 	Y
NC_000913.2	278824	279099	-	b0265	insA	 	IS1	278824	279099	278824	279099	1	278824	279099	 	Y
NC_000913.2	280053	281207	-	b0267	yagA	 	CP4-6	280053	281207	280053	281207	1	280053	281207	 	Y
NC_000913.2	281481	282410	+	b0268	yagE	 	CP4-6	281481	282410	281481	282410	1	281481	282410	 	Y
NC_000913.2	282425	284392	+	b0269	yagF	 	CP4-6	282425	284392	282425	284392	1	282425	284392	 	Y
NC_000913.2	284619	286001	+	b0270	yagG	 	CP4-6	284619	286001	284619	286001	1	284619	286001	 	Y
NC_000913.2	286013	287623	+	b0271	yagH	 	CP4-6	286013	287623	286013	287623	1	286013	287623	 	Y
NC_000913.2	287628	288386	-	b0272	yagI	 	CP4-6	287628	288386	287628	288386	1	287628	288386	 	Y
NC_000913.2	288525	289529	-	b0273	argF	 	ornithine	288525	289529	288525	289529	1	288525	289529	 	Y
NC_000913.2	289873	290376	-	b0274	insB	 	IS1	289873	290376	289873	290376	1	289873	290376	 	Y
NC_000913.2	290295	290570	-	b0275	insA	 	IS1	290295	290570	290295	290570	1	290295	290570	 	Y
NC_000913.2	291546	292172	-	b0277	yagK	 	CP4-6	291546	292172	291546	292172	1	291546	292172	 	Y
NC_000913.2	292444	293142	-	b0278	yagL	 	CP4-6	292444	293142	292444	293142	1	292444	293142	 	Y
NC_000913.2	293169	294023	-	b0279	yagM	 	CP4-6	293169	294023	293169	294023	1	293169	294023	 	Y
NC_000913.2	294363	294803	-	b0280	yagN	 	CP4-6	294363	294803	294363	294803	1	294363	294803	 	Y
NC_000913.2	294920	296320	-	b0281	intF	 	CP4-6	294920	296320	294920	296320	1	294920	296320	 	Y
NC_000913.2	296994	297950	-	b0283	paoD	 	moco	296994	297950	296994	297950	1	296994	297950	 	Y
NC_000913.2	297960	300158	-	b0284	paoC	 	PaoABC	297960	300158	297960	300158	1	297960	300158	 	Y
NC_000913.2	300155	301111	-	b0285	paoB	 	PaoABC	300155	301111	300155	301111	1	300155	301111	 	Y
NC_000913.2	301108	301797	-	b0286	paoA	 	PaoABC	301108	301797	301108	301797	1	301108	301797	 	Y
NC_000913.2	302215	302829	+	b0287	yagU	 	inner	302215	302829	302215	302829	1	302215	302829	 	Y
NC_000913.2	303077	303406	-	b0288	ykgJ	 	predicted	303077	303406	303077	303406	1	303077	303406	 	Y
NC_000913.2	303719	304429	-	b0289	yagV	 	conserved	303719	304429	303719	304429	1	303719	304429	 	Y
NC_000913.2	304398	306041	-	b0290	yagW	 	predicted	304398	306041	304398	306041	1	304398	306041	 	Y
NC_000913.2	306031	308556	-	b0291	yagX	 	predicted	306031	308556	306031	308556	1	306031	308556	 	Y
NC_000913.2	308582	309250	-	b0292	matC	 	predicted	308582	309250	308582	309250	1	308582	309250	 	Y
NC_000913.2	309308	309895	-	b0293	matB	 	cryptic	309308	309895	309308	309895	1	309308	309895	 	Y
NC_000913.2	309970	310560	-	b0294	matA	 	predicted	309970	310560	309970	310560	1	309970	310560	 	Y
NC_000913.2	311336	311563	+	b0295	ykgL	 	predicted	311336	311563	311336	311563	1	311336	311563	 	Y
NC_000913.2	311598	311738	-	b4506	ykgO	 	rpmJ	311598	311738	311598	311738	1	311598	311738	 	Y
NC_000913.2	311738	312001	-	b0296	ykgM	 	rpmE	311738	312001	311738	312001	1	311738	312001	 	Y
NC_000913.2	312365	312466	-	b4671	ykgR	 	expressed	312365	312466	312365	312466	1	312365	312466	 	Y
NC_000913.2	314515	314814	+	b0298	insE	 	IS3	314515	314814	314515	314814	1	314515	314814	 	Y
NC_000913.2	314811	315677	+	b0299	insF	 	IS3	314811	315677	314811	315677	1	314811	315677	 	Y
NC_000913.2	316950	317543	-	b0301	ykgB	 	inner	316950	317543	316950	317543	1	316950	317543	 	Y
NC_000913.2	317555	317791	-	b0303	ykgI	 	predicted	317555	317791	317555	317791	1	317555	317791	 	Y
NC_000913.2	317900	319225	-	b0304	ykgC	 	predicted	317900	319225	317900	319225	1	317900	319225	 	Y
NC_000913.2	319451	320305	+	b0305	ykgD	 	predicted	319451	320305	319451	320305	1	319451	320305	 	Y
NC_000913.2	320832	321551	+	b0306	ykgE	 	predicted	320832	321551	320832	321551	1	320832	321551	 	Y
NC_000913.2	321562	322989	+	b0307	ykgF	 	predicted	321562	322989	321562	322989	1	321562	322989	 	Y
NC_000913.2	322982	323677	+	b0308	ykgG	 	predicted	322982	323677	322982	323677	1	322982	323677	 	Y
NC_000913.2	323920	324588	-	b0310	ykgH	 	predicted	323920	324588	323920	324588	1	323920	324588	 	Y
NC_000913.2	324801	326471	-	b0311	betA	 	choline	324801	326471	324801	326471	1	324801	326471	 	Y
NC_000913.2	326485	327957	-	b0312	betB	 	betaine	326485	327957	326485	327957	1	326485	327957	 	Y
NC_000913.2	327971	328558	-	b0313	betI	 	DNA-binding	327971	328558	327971	328558	1	327971	328558	 	Y
NC_000913.2	328687	330720	+	b0314	betT	 	choline	328687	330720	328687	330720	1	328687	330720	 	Y
NC_000913.2	331595	332683	+	b0315	yahA	 	c-di-GMP-specific	331595	332683	331595	332683	1	331595	332683	 	Y
NC_000913.2	332725	333657	-	b0316	yahB	 	predicted	332725	333657	332725	333657	1	332725	333657	 	Y
NC_000913.2	333749	334246	-	b0317	yahC	 	predicted	333749	334246	333749	334246	1	333749	334246	 	Y
NC_000913.2	334504	335109	+	b0318	yahD	 	ankyrin	334504	335109	334504	335109	1	334504	335109	 	Y
NC_000913.2	335149	336012	+	b0319	yahE	 	predicted	335149	336012	335149	336012	1	335149	336012	 	Y
NC_000913.2	336002	337549	+	b0320	yahF	 	predicted	336002	337549	336002	337549	1	336002	337549	 	Y
NC_000913.2	337549	338967	+	b0321	yahG	 	conserved	337549	338967	337549	338967	1	337549	338967	 	Y
NC_000913.2	339389	340339	+	b0323	yahI	 	carbamate	339389	340339	339389	340339	1	339389	340339	 	Y
NC_000913.2	340349	341731	+	b0324	yahJ	 	predicted	340349	341731	340349	341731	1	340349	341731	 	Y
NC_000913.2	342108	343157	+	b0325	yahK	 	predicted	342108	343157	342108	343157	1	342108	343157	 	Y
NC_000913.2	343400	344215	+	b0326	yahL	 	predicted	343400	344215	343400	344215	1	343400	344215	 	Y
NC_000913.2	344628	344873	+	b0327	yahM	 	predicted	344628	344873	344628	344873	1	344628	344873	 	Y
NC_000913.2	344890	345561	-	b0328	yahN	 	inner	344890	345561	344890	345561	1	344890	345561	 	Y
NC_000913.2	345708	345983	+	b0329	yahO	 	predicted	345708	345983	345708	345983	1	345708	345983	 	Y
NC_000913.2	346081	347667	-	b0330	prpR	 	propionate	346081	347667	346081	347667	1	346081	347667	 	Y
NC_000913.2	347906	348796	+	b0331	prpB	 	2-methylisocitrate	347906	348796	347906	348796	1	347906	348796	 	Y
NC_000913.2	349236	350405	+	b0333	prpC	 	2-methylcitrate	349236	350405	349236	350405	1	349236	350405	 	Y
NC_000913.2	350439	351890	+	b0334	prpD	 	2-methylcitrate	350439	351890	350439	351890	1	350439	351890	 	Y
NC_000913.2	351930	353816	+	b0335	prpE	 	propionate--CoA	351930	353816	351930	353816	1	351930	353816	 	Y
NC_000913.2	354146	355405	+	b0336	codB	 	cytosine	354146	355405	354146	355405	1	354146	355405	 	Y
NC_000913.2	355395	356678	+	b0337	codA	 	cytosine	355395	356678	355395	356678	1	355395	356678	 	Y
NC_000913.2	357015	357914	-	b0338	cynR	 	transcriptional	357015	357914	357015	357914	1	357015	357914	 	Y
NC_000913.2	358023	358682	+	b0339	cynT	 	carbonic	358023	358682	358023	358682	1	358023	358682	 	Y
NC_000913.2	358713	359183	+	b0340	cynS	 	cyanate	358713	359183	358713	359183	1	358713	359183	 	Y
NC_000913.2	359216	360370	+	b0341	cynX	 	predicted	359216	360370	359216	360370	1	359216	360370	 	Y
NC_000913.2	360473	361084	-	b0342	lacA	 	thiogalactoside	360473	361084	360473	361084	1	360473	361084	 	Y
NC_000913.2	361150	362403	-	b0343	lacY	 	lactose	361150	362403	361150	362403	1	361150	362403	 	Y
NC_000913.2	362455	365529	-	b0344	lacZ	 	beta-D-galactosidase	362455	365529	362455	365529	1	362455	365529	 	Y
NC_000913.2	365652	366734	-	b0345	lacI	 	DNA-binding	365652	366734	365652	366734	1	365652	366734	 	Y
NC_000913.2	366811	367644	-	b0346	mhpR	 	DNA-binding	366811	367644	366811	367644	1	366811	367644	 	Y
NC_000913.2	367835	369499	+	b0347	mhpA	 	3-(3-hydroxyphenyl)propionate	367835	369499	367835	369499	1	367835	369499	 	Y
NC_000913.2	369501	370445	+	b0348	mhpB	 	2,3-dihydroxyphenylpropionate	369501	370445	369501	370445	1	369501	370445	 	Y
NC_000913.2	370448	371329	+	b0349	mhpC	 	2-hydroxy-6-ketonona-2,4-dienedioic	370448	371329	370448	371329	1	370448	371329	 	Y
NC_000913.2	371339	372148	+	b0350	mhpD	 	2-keto-4-pentenoate	371339	372148	371339	372148	1	371339	372148	 	Y
NC_000913.2	372145	373095	+	b0351	mhpF	 	acetaldehyde-CoA	372145	373095	372145	373095	1	372145	373095	 	Y
NC_000913.2	373092	374105	+	b0352	mhpE	 	4-hyroxy-2-oxovalerate/4-hydroxy-2-oxopentanoic	373092	374105	373092	374105	1	373092	374105	 	Y
NC_000913.2	374683	375894	+	b0353	mhpT	 	predicted	374683	375894	374683	375894	1	374683	375894	 	Y
NC_000913.2	375996	376535	+	b0354	yaiL	 	predicted	375996	376535	375996	376535	1	375996	376535	 	Y
NC_000913.2	376759	377592	-	b0355	frmB	 	S-formylglutathione	376759	377592	376759	377592	1	376759	377592	 	Y
NC_000913.2	377686	378795	-	b0356	frmA	 	alcohol	377686	378795	377686	378795	1	377686	378795	 	Y
NC_000913.2	378830	379105	-	b0357	frmR	 	regulator	378830	379105	378830	379105	1	378830	379105	 	Y
NC_000913.2	379293	380066	-	b0358	yaiO	 	outer	379293	380066	379293	380066	1	379293	380066	 	Y
NC_000913.2	380575	380940	+	b0360	insC	 	IS2	380575	380940	380575	380940	1	380575	380940	 	Y
NC_000913.2	380898	381803	+	b0361	insD	 	IS2	380898	381803	380898	381803	1	380898	381803	 	Y
NC_000913.2	381963	383159	-	b0363	yaiP	 	predicted	381963	383159	381963	383159	1	381963	383159	 	Y
NC_000913.2	383283	383840	-	b0364	yaiS	 	conserved	383283	383840	383283	383840	1	383283	383840	 	Y
NC_000913.2	384456	385418	+	b0365	tauA	 	taurine	384456	385418	384456	385418	1	384456	385418	 	Y
NC_000913.2	385431	386198	+	b0366	tauB	 	taurine	385431	386198	385431	386198	1	385431	386198	 	Y
NC_000913.2	386195	387022	+	b0367	tauC	 	taurine	386195	387022	386195	387022	1	386195	387022	 	Y
NC_000913.2	387019	387870	+	b0368	tauD	 	taurine	387019	387870	387019	387870	1	387019	387870	 	Y
NC_000913.2	387977	388951	-	b0369	hemB	 	5-aminolevulinate	387977	388951	387977	388951	1	387977	388951	 	Y
NC_000913.2	390963	391829	-	b0372	insF	 	IS3	390963	391829	390963	391829	1	390963	391829	 	Y
NC_000913.2	391826	392125	-	b0373	insE	 	IS3	391826	392125	391826	392125	1	391826	392125	 	Y
NC_000913.2	393730	394353	+	b0375	yaiV	 	predicted	393730	394353	393730	394353	1	393730	394353	 	Y
NC_000913.2	394354	395511	-	b0376	ampH	 	penicillin-binding	394354	395511	394354	395511	1	394354	395511	 	Y
NC_000913.2	395863	397083	+	b0377	sbmA	 	microcin	395863	397083	395863	397083	1	395863	397083	 	Y
NC_000913.2	397096	398190	+	b0378	yaiW	 	probable	397096	398190	397096	398190	1	397096	398190	 	Y
NC_000913.2	398249	398557	-	b0379	yaiY	 	inner	398249	398557	398249	398557	1	398249	398557	 	Y
NC_000913.2	398817	399029	+	b0380	yaiZ	 	predicted	398817	399029	398817	399029	1	398817	399029	 	Y
NC_000913.2	399053	400147	-	b0381	ddlA	 	D-alanine-D-alanine	399053	400147	399053	400147	1	399053	400147	 	Y
NC_000913.2	400610	400870	+	b0382	iraP	 	anti-RssB	400610	400870	400610	400870	1	400610	400870	 	Y
NC_000913.2	400971	402386	+	b0383	phoA	 	bacterial	400971	402386	400971	402386	1	400971	402386	 	Y
NC_000913.2	402505	402825	+	b0384	psiF	 	conserved	402505	402825	402505	402825	1	402505	402825	 	Y
NC_000913.2	402927	404042	+	b0385	adrA	 	diguanylate	402927	404042	402927	404042	1	402927	404042	 	Y
NC_000913.2	404059	404868	-	b0386	proC	 	pyrroline-5-carboxylate	404059	404868	404059	404868	1	404059	404868	 	Y
NC_000913.2	404988	405446	+	b0387	yaiI	 	conserved	404988	405446	404988	405446	1	404988	405446	 	Y
NC_000913.2	405629	406153	+	b0388	aroL	 	shikimate	405629	406153	405629	406153	1	405629	406153	 	Y
NC_000913.2	406203	406394	+	b0389	yaiA	 	predicted	406203	406394	406203	406394	1	406203	406394	 	Y
NC_000913.2	406652	407329	+	b0390	aroM	 	conserved	406652	407329	406652	407329	1	406652	407329	 	Y
NC_000913.2	407401	407685	+	b0391	yaiE	 	conserved	407401	407685	407401	407685	1	407401	407685	 	Y
NC_000913.2	408332	409243	-	b0393	rdgC	 	nucleoid-associated	408332	409243	408332	409243	1	408332	409243	 	Y
NC_000913.2	409368	410276	+	b0394	mak	 	manno(fructo)kinase	409368	410276	409368	410276	1	409368	410276	 	Y
NC_000913.2	410521	411705	-	b0396	araJ	 	predicted	410521	411705	410521	411705	1	410521	411705	 	Y
NC_000913.2	411831	414977	-	b0397	sbcC	 	exonuclease,	411831	414977	411831	414977	1	411831	414977	 	Y
NC_000913.2	414974	416176	-	b0398	sbcD	 	exonuclease,	414974	416176	414974	416176	1	414974	416176	 	Y
NC_000913.2	416366	417055	+	b0399	phoB	 	DNA-binding	416366	417055	416366	417055	1	416366	417055	 	Y
NC_000913.2	417113	418408	+	b0400	phoR	 	sensory	417113	418408	417113	418408	1	417113	418408	 	Y
NC_000913.2	418815	420134	+	b0401	brnQ	 	Branched-chain	418815	420134	418815	420134	1	418815	420134	 	Y
NC_000913.2	420210	421583	+	b0402	proY	 	proline-specific	420210	421583	420210	421583	1	420210	421583	 	Y
NC_000913.2	421739	423556	+	b0403	malZ	 	maltodextrin	421739	423556	421739	423556	1	421739	423556	 	Y
NC_000913.2	423561	424142	-	b0404	acpH	 	conserved	423561	424142	423561	424142	1	423561	424142	 	Y
NC_000913.2	424235	425305	+	b0405	queA	 	S-adenosylmethionine:tRNA	424235	425305	424235	425305	1	424235	425305	 	Y
NC_000913.2	425361	426488	+	b0406	tgt	 	tRNA-guanine	425361	426488	425361	426488	1	425361	426488	 	Y
NC_000913.2	426511	426843	+	b0407	yajC	 	SecYEG	426511	426843	426511	426843	1	426511	426843	 	Y
NC_000913.2	426871	428718	+	b0408	secD	 	SecYEG	426871	428718	426871	428718	1	426871	428718	 	Y
NC_000913.2	428729	429700	+	b0409	secF	 	SecYEG	428729	429700	428729	429700	1	428729	429700	 	Y
NC_000913.2	429829	430176	+	b0410	yajD	 	conserved	429829	430176	429829	430176	1	429829	430176	 	Y
NC_000913.2	430353	431237	-	b0411	tsx	 	nucleoside	430353	431237	430353	431237	1	430353	431237	 	Y
NC_000913.2	431536	432075	-	b0412	yajI	 	predicted	431536	432075	431536	432075	1	431536	432075	 	Y
NC_000913.2	432226	432675	+	b0413	nrdR	 	conserved	432226	432675	432226	432675	1	432226	432675	 	Y
NC_000913.2	432679	433782	+	b0414	ribD	 	fused	432679	433782	432679	433782	1	432679	433782	 	Y
NC_000913.2	433871	434341	+	b0415	ribE	 	riboflavin	433871	434341	433871	434341	1	433871	434341	 	Y
NC_000913.2	434361	434780	+	b0416	nusB	 	transcription	434361	434780	434361	434780	1	434361	434780	 	Y
NC_000913.2	434858	435835	+	b0417	thiL	 	thiamin-monophosphate	434858	435835	434858	435835	1	434858	435835	 	Y
NC_000913.2	435813	436331	+	b0418	pgpA	 	phosphatidylglycerophosphatase	435813	436331	435813	436331	1	435813	436331	 	Y
NC_000913.2	436385	437359	-	b0419	yajO	 	2-carboxybenzaldehyde	436385	437359	436385	437359	1	436385	437359	 	Y
NC_000913.2	437539	439401	-	b0420	dxs	 	1-deoxyxylulose-5-phosphate	437539	439401	437539	439401	1	437539	439401	 	Y
NC_000913.2	439426	440325	-	b0421	ispA	 	geranyltranstransferase	439426	440325	439426	440325	1	439426	440325	 	Y
NC_000913.2	440325	440567	-	b0422	xseB	 	exonuclease	440325	440567	440325	440567	1	440325	440567	 	Y
NC_000913.2	440773	442221	+	b0423	thiI	 	tRNA	440773	442221	440773	442221	1	440773	442221	 	Y
NC_000913.2	442275	442865	-	b0424	yajL	 	Oxidative-stress-resistance	442275	442865	442275	442865	1	442275	442865	 	Y
NC_000913.2	442828	443739	-	b0425	panE	 	2-dehydropantoate	442828	443739	442828	443739	1	442828	443739	 	Y
NC_000913.2	443907	444398	+	b0426	yajQ	 	Phi6	443907	444398	443907	444398	1	443907	444398	 	Y
NC_000913.2	444526	445890	-	b0427	yajR	 	predicted	444526	445890	444526	445890	1	444526	445890	 	Y
NC_000913.2	446039	446929	-	b0428	cyoE	 	protoheme	446039	446929	446039	446929	1	446039	446929	 	Y
NC_000913.2	446941	447270	-	b0429	cyoD	 	cytochrome	446941	447270	446941	447270	1	446941	447270	 	Y
NC_000913.2	447270	447884	-	b0430	cyoC	 	cytochrome	447270	447884	447270	447884	1	447270	447884	 	Y
NC_000913.2	447874	449865	-	b0431	cyoB	 	cytochrome	447874	449865	447874	449865	1	447874	449865	 	Y
NC_000913.2	449887	450834	-	b0432	cyoA	 	cytochrome	449887	450834	449887	450834	1	449887	450834	 	Y
NC_000913.2	451294	452769	-	b0433	ampG	 	muropeptide	451294	452769	451294	452769	1	451294	452769	 	Y
NC_000913.2	452813	453391	-	b0434	yajG	 	predicted	452813	453391	452813	453391	1	452813	453391	 	Y
NC_000913.2	453696	454013	+	b0435	bolA	 	stationary-phase	453696	454013	453696	454013	1	453696	454013	 	Y
NC_000913.2	454357	455655	+	b0436	tig	 	peptidyl-prolyl	454357	455655	454357	455655	1	454357	455655	 	Y
NC_000913.2	455901	456524	+	b0437	clpP	 	proteolytic	455901	456524	455901	456524	1	455901	456524	 	Y
NC_000913.2	456650	457924	+	b0438	clpX	 	ATPase	456650	457924	456650	457924	1	456650	457924	 	Y
NC_000913.2	458112	460466	+	b0439	lon	 	DNA-binding	458112	460466	458112	460466	1	458112	460466	 	Y
NC_000913.2	460675	460947	+	b0440	hupB	 	HU,	460675	460947	460675	460947	1	460675	460947	 	Y
NC_000913.2	461139	463010	+	b0441	ppiD	 	periplasmic	461139	463010	461139	463010	1	461139	463010	 	Y
NC_000913.2	463161	463532	+	b0442	ybaV	 	conserved	463161	463532	463161	463532	1	463161	463532	 	Y
NC_000913.2	463626	464024	+	b0443	fadM	 	long-chain	463626	464024	463626	464024	1	463626	464024	 	Y
NC_000913.2	464076	464771	-	b0444	queC	 	required	464076	464771	464076	464771	1	464076	464771	 	Y
NC_000913.2	464836	466536	-	b0445	ybaE	 	predicted	464836	466536	464836	466536	1	464836	466536	 	Y
NC_000913.2	466636	467454	+	b0446	cof	 	thiamin	466636	467454	466636	467454	1	466636	467454	 	Y
NC_000913.2	467607	468065	+	b0447	ybaO	 	predicted	467607	468065	467607	468065	1	467607	468065	 	Y
NC_000913.2	468095	469867	+	b0448	mdlA	 	fused	468095	469867	468095	469867	1	468095	469867	 	Y
NC_000913.2	469860	471641	+	b0449	mdlB	 	fused	469860	471641	469860	471641	1	469860	471641	 	Y
NC_000913.2	471822	472160	+	b0450	glnK	 	nitrogen	471822	472160	471822	472160	1	471822	472160	 	Y
NC_000913.2	472190	473476	+	b0451	amtB	 	ammonium	472190	473476	472190	473476	1	472190	473476	 	Y
NC_000913.2	473525	474385	-	b0452	tesB	 	acyl-CoA	473525	474385	473525	474385	1	473525	474385	 	Y
NC_000913.2	474603	475175	+	b0453	ybaY	 	outer	474603	475175	474603	475175	1	474603	475175	 	Y
NC_000913.2	475206	475595	-	b0454	ybaZ	 	binds	475206	475595	475206	475595	1	475206	475595	 	Y
NC_000913.2	475896	476249	+	b0456	ybaA	 	conserved	475896	476249	475896	476249	1	475896	476249	 	Y
NC_000913.2	476291	477841	-	b0457	ylaB	 	predicted	476291	477841	476291	477841	1	476291	477841	 	Y
NC_000913.2	478005	478475	-	b0458	ylaC	 	inner	478005	478475	478005	478475	1	478005	478475	 	Y
NC_000913.2	478591	479142	-	b0459	maa	 	maltose	478591	479142	478591	479142	1	478591	479142	 	Y
NC_000913.2	479314	479532	-	b0460	hha	 	modulator	479314	479532	479314	479532	1	479314	479532	 	Y
NC_000913.2	479558	479932	-	b0461	tomB	 	Hha	479558	479932	479558	479932	1	479558	479932	 	Y
NC_000913.2	480478	483627	-	b0462	acrB	 	multidrug	480478	483627	480478	483627	1	480478	483627	 	Y
NC_000913.2	483650	484843	-	b0463	acrA	 	multidrug	483650	484843	483650	484843	1	483650	484843	 	Y
NC_000913.2	484985	485632	+	b0464	acrR	 	DNA-binding	484985	485632	484985	485632	1	484985	485632	 	Y
NC_000913.2	485760	489122	+	b0465	kefA	 	fused	485760	489122	485760	489122	1	485760	489122	 	Y
NC_000913.2	489334	489495	-	b0466	ybaM	 	predicted	489334	489495	489334	489495	1	489334	489495	 	Y
NC_000913.2	489509	490036	-	b0467	priC	 	primosomal	489509	490036	489509	490036	1	489509	490036	 	Y
NC_000913.2	490106	490483	+	b0468	ybaN	 	inner	490106	490483	490106	490483	1	490106	490483	 	Y
NC_000913.2	490636	491187	+	b0469	apt	 	adenine	490636	491187	490636	491187	1	490636	491187	 	Y
NC_000913.2	491316	493247	+	b0470	dnaX	 	DNA	491316	493247	491316	493247	1	491316	493247	 	Y
NC_000913.2	493300	493629	+	b0471	ybaB	 	conserved	493300	493629	493300	493629	1	493300	493629	 	Y
NC_000913.2	493629	494234	+	b0472	recR	 	gap	493629	494234	493629	494234	1	493629	494234	 	Y
NC_000913.2	494344	496218	+	b0473	htpG	 	molecular	494344	496218	494344	496218	1	494344	496218	 	Y
NC_000913.2	496399	497043	+	b0474	adk	 	adenylate	496399	497043	496399	497043	1	496399	497043	 	Y
NC_000913.2	497279	498241	+	b0475	hemH	 	ferrochelatase	497279	498241	497279	498241	1	497279	498241	 	Y
NC_000913.2	498238	499197	-	b0476	aes	 	acetyl	498238	499197	498238	499197	1	498238	499197	 	Y
NC_000913.2	499349	500653	+	b0477	gsk	 	inosine/guanosine	499349	500653	499349	500653	1	499349	500653	 	Y
NC_000913.2	500786	502462	-	b0478	ybaL	 	predicted	500786	502462	500786	502462	1	500786	502462	 	Y
NC_000913.2	502700	503920	-	b0479	fsr	 	predicted	502700	503920	502700	503920	1	502700	503920	 	Y
NC_000913.2	504138	505790	+	b0480	ushA	 	bifunctional	504138	505790	504138	505790	1	504138	505790	 	Y
NC_000913.2	505827	506306	-	b0481	ybaK	 	conserved	505827	506306	505827	506306	1	505827	506306	 	Y
NC_000913.2	506510	507304	-	b0482	ybaP	 	GumN	506510	507304	506510	507304	1	506510	507304	 	Y
NC_000913.2	507442	507783	+	b0483	ybaQ	 	predicted	507442	507783	507442	507783	1	507442	507783	 	Y
NC_000913.2	508099	510603	-	b0484	copA	 	copper	508099	510603	508099	510603	1	508099	510603	 	Y
NC_000913.2	510865	511797	+	b0485	ybaS	 	glutaminase	510865	511797	510865	511797	1	510865	511797	 	Y
NC_000913.2	511800	513092	+	b0486	ybaT	 	predicted	511800	513092	511800	513092	1	511800	513092	 	Y
NC_000913.2	513217	513624	+	b0487	cueR	 	DNA-binding	513217	513624	513217	513624	1	513217	513624	 	Y
NC_000913.2	513625	514083	-	b0488	ybbJ	 	inner	513625	514083	513625	514083	1	513625	514083	 	Y
